535	0.0
540	0.5
545	1.1
550	2.25051
555	3.35071
560	4.33036
565	4.84444
570	4.80472
575	4.34576
580	3.71664
585	3.15689
590	2.77825
595	2.57112
600	2.48722
605	2.4402
610	2.35881
615	2.19666
620	1.96533
625	1.69975
630	1.43601
635	1.20871
640	1.02246
645	0.880691
650	0.776123
655	0.696394
660	0.632896
665	0.575606
670	0.516465
675	0.458843
680	0.402029
685	0.349259
690	0.298291
695	0.256775
700	0.218412
